ns4:QUOTE_DATE;ns4:RATE_TYPE;ns4:RATE
22-7-2011 00:00;Real_Rate;1,29
25-7-2011 00:00;BC_20year;3,98
25-7-2011 00:00;Over_10_Years;3,87
25-7-2011 00:00;Real_Rate;1,28
26-7-2011 00:00;BC_20year;3,94
26-7-2011 00:00;Over_10_Years;3,83
26-7-2011 00:00;Real_Rate;1,27
27-7-2011 00:00;BC_20year;3,95
27-7-2011 00:00;Over_10_Years;3,84
27-7-2011 00:00;Real_Rate;1,25
28-7-2011 00:00;BC_20year;3,93
28-7-2011 00:00;Over_10_Years;3,81
28-7-2011 00:00;Real_Rate;1,2
29-7-2011 00:00;BC_20year;3,77
29-7-2011 00:00;Over_10_Years;3,66
29-7-2011 00:00;Real_Rate;1,03
1-8-2011 00:00;BC_20year;3,72
1-8-2011 00:00;Over_10_Years;3,61
1-8-2011 00:00;Real_Rate;0,99
2-8-2011 00:00;BC_20year;3,59
2-8-2011 00:00;Over_10_Years;3,48
2-8-2011 00:00;Real_Rate;0,91
3-8-2011 00:00;BC_20year;3,55
3-8-2011 00:00;Over_10_Years;3,44
3-8-2011 00:00;Real_Rate;0,95
4-8-2011 00:00;BC_20year;3,37
4-8-2011 00:00;Over_10_Years;3,26
4-8-2011 00:00;Real_Rate;0,81
5-8-2011 00:00;BC_20year;3,49
5-8-2011 00:00;Over_10_Years;3,38
5-8-2011 00:00;Real_Rate;0,92
8-8-2011 00:00;BC_20year;3,31
8-8-2011 00:00;Over_10_Years;3,21
8-8-2011 00:00;Real_Rate;0,8
9-8-2011 00:00;BC_20year;3,17
9-8-2011 00:00;Over_10_Years;3,06
9-8-2011 00:00;Real_Rate;0,66
10-8-2011 00:00;BC_20year;3,08
10-8-2011 00:00;Over_10_Years;3,02
10-8-2011 00:00;Real_Rate;0,53
11-8-2011 00:00;BC_20year;3,34
11-8-2011 00:00;Over_10_Years;3,25
11-8-2011 00:00;Real_Rate;0,77
12-8-2011 00:00;BC_20year;3,24
12-8-2011 00:00;Over_10_Years;3,14
12-8-2011 00:00;Real_Rate;0,67
15-8-2011 00:00;BC_20year;3,29
15-8-2011 00:00;Over_10_Years;3,21
15-8-2011 00:00;Real_Rate;0,73
16-8-2011 00:00;BC_20year;3,23
16-8-2011 00:00;Over_10_Years;3,17
16-8-2011 00:00;Real_Rate;0,7
17-8-2011 00:00;BC_20year;3,14
17-8-2011 00:00;Over_10_Years;3,08
17-8-2011 00:00;Real_Rate;0,62
18-8-2011 00:00;BC_20year;3,02
18-8-2011 00:00;Over_10_Years;2,97
18-8-2011 00:00;Real_Rate;0,69
19-8-2011 00:00;BC_20year;2,97
19-8-2011 00:00;Over_10_Years;2,92
19-8-2011 00:00;Real_Rate;0,61
22-8-2011 00:00;BC_20year;3
22-8-2011 00:00;Over_10_Years;2,95
22-8-2011 00:00;Real_Rate;0,62
23-8-2011 00:00;BC_20year;3,06
23-8-2011 00:00;Over_10_Years;3
23-8-2011 00:00;Real_Rate;0,7
24-8-2011 00:00;BC_20year;3,23
24-8-2011 00:00;Over_10_Years;3,17
24-8-2011 00:00;Real_Rate;0,86
25-8-2011 00:00;BC_20year;3,17
25-8-2011 00:00;Over_10_Years;3,11
25-8-2011 00:00;Real_Rate;0,78
26-8-2011 00:00;BC_20year;3,13
26-8-2011 00:00;Over_10_Years;3,07
26-8-2011 00:00;Real_Rate;0,76
29-8-2011 00:00;BC_20year;3,22
29-8-2011 00:00;Over_10_Years;3,16
29-8-2011 00:00;Real_Rate;0,83
30-8-2011 00:00;BC_20year;3,12
30-8-2011 00:00;Over_10_Years;3,05
30-8-2011 00:00;Real_Rate;0,76
31-8-2011 00:00;BC_20year;3,19
31-8-2011 00:00;Over_10_Years;3,12
31-8-2011 00:00;Real_Rate;0,84
1-9-2011 00:00;BC_20year;3,1
1-9-2011 00:00;Over_10_Years;3,03
1-9-2011 00:00;Real_Rate;0,73
2-9-2011 00:00;BC_20year;2,92
2-9-2011 00:00;Over_10_Years;2,86
2-9-2011 00:00;Real_Rate;0,61
6-9-2011 00:00;BC_20year;2,86
6-9-2011 00:00;Over_10_Years;2,8
6-9-2011 00:00;Real_Rate;0,65
7-9-2011 00:00;BC_20year;2,96
7-9-2011 00:00;Over_10_Years;2,9
7-9-2011 00:00;Real_Rate;0,72
8-9-2011 00:00;BC_20year;2,92
8-9-2011 00:00;Over_10_Years;2,85
8-9-2011 00:00;Real_Rate;0,66
9-9-2011 00:00;BC_20year;2,86
9-9-2011 00:00;Over_10_Years;2,79
9-9-2011 00:00;Real_Rate;0,63
12-9-2011 00:00;BC_20year;2,84
12-9-2011 00:00;Over_10_Years;2,78
12-9-2011 00:00;Real_Rate;0,64
13-9-2011 00:00;BC_20year;2,92
13-9-2011 00:00;Over_10_Years;2,85
13-9-2011 00:00;Real_Rate;0,72
14-9-2011 00:00;BC_20year;2,92
14-9-2011 00:00;Over_10_Years;2,85
14-9-2011 00:00;Real_Rate;0,75
15-9-2011 00:00;BC_20year;2,97
15-9-2011 00:00;Over_10_Years;2,9
15-9-2011 00:00;Real_Rate;0,77
16-9-2011 00:00;BC_20year;2,96
16-9-2011 00:00;Over_10_Years;2,89
16-9-2011 00:00;Real_Rate;0,76
19-9-2011 00:00;BC_20year;2,84
19-9-2011 00:00;Over_10_Years;2,77
19-9-2011 00:00;Real_Rate;0,71
20-9-2011 00:00;BC_20year;2,82
20-9-2011 00:00;Over_10_Years;2,76
20-9-2011 00:00;Real_Rate;0,69
21-9-2011 00:00;BC_20year;2,69
21-9-2011 00:00;Over_10_Years;2,62
21-9-2011 00:00;Real_Rate;0,65
22-9-2011 00:00;BC_20year;2,48
22-9-2011 00:00;Over_10_Years;2,41
22-9-2011 00:00;Real_Rate;0,59
23-9-2011 00:00;BC_20year;2,59
23-9-2011 00:00;Over_10_Years;2,53
23-9-2011 00:00;Real_Rate;0,69
26-9-2011 00:00;BC_20year;2,69
26-9-2011 00:00;Over_10_Years;2,62
26-9-2011 00:00;Real_Rate;0,77
27-9-2011 00:00;BC_20year;2,79
27-9-2011 00:00;Over_10_Years;2,72
27-9-2011 00:00;Real_Rate;0,78
28-9-2011 00:00;BC_20year;2,82
28-9-2011 00:00;Over_10_Years;2,74
28-9-2011 00:00;Real_Rate;0,78
29-9-2011 00:00;BC_20year;2,76
29-9-2011 00:00;Over_10_Years;2,68
29-9-2011 00:00;Real_Rate;0,77
30-9-2011 00:00;BC_20year;2,66
30-9-2011 00:00;Over_10_Years;2,58
30-9-2011 00:00;Real_Rate;0,77
3-10-2011 00:00;BC_20year;2,51
3-10-2011 00:00;Over_10_Years;2,44
3-10-2011 00:00;Real_Rate;0,62
4-10-2011 00:00;BC_20year;2,53
4-10-2011 00:00;Over_10_Years;2,46
4-10-2011 00:00;Real_Rate;0,59
5-10-2011 00:00;BC_20year;2,62
5-10-2011 00:00;Over_10_Years;2,55
5-10-2011 00:00;Real_Rate;0,66
6-10-2011 00:00;BC_20year;2,71
6-10-2011 00:00;Over_10_Years;2,64
6-10-2011 00:00;Real_Rate;0,68
7-10-2011 00:00;BC_20year;2,78
7-10-2011 00:00;Over_10_Years;2,71
7-10-2011 00:00;Real_Rate;0,71
11-10-2011 00:00;BC_20year;2,87
11-10-2011 00:00;Over_10_Years;2,8
11-10-2011 00:00;Real_Rate;0,77
12-10-2011 00:00;BC_20year;2,94
12-10-2011 00:00;Over_10_Years;2,87
12-10-2011 00:00;Real_Rate;0,83
13-10-2011 00:00;BC_20year;2,9
13-10-2011 00:00;Over_10_Years;2,83
13-10-2011 00:00;Real_Rate;0,83
14-10-2011 00:00;BC_20year;2,97
14-10-2011 00:00;Over_10_Years;2,9
14-10-2011 00:00;Real_Rate;0,87
17-10-2011 00:00;BC_20year;2,88
17-10-2011 00:00;Over_10_Years;2,81
17-10-2011 00:00;Real_Rate;0,8
18-10-2011 00:00;BC_20year;2,91
18-10-2011 00:00;Over_10_Years;2,84
18-10-2011 00:00;Real_Rate;0,79
19-10-2011 00:00;BC_20year;2,9
19-10-2011 00:00;Over_10_Years;2,83
19-10-2011 00:00;Real_Rate;0,78
20-10-2011 00:00;BC_20year;2,92
20-10-2011 00:00;Over_10_Years;2,85
20-10-2011 00:00;Real_Rate;0,75
21-10-2011 00:00;BC_20year;2,98
21-10-2011 00:00;Over_10_Years;2,91
21-10-2011 00:00;Real_Rate;0,8
24-10-2011 00:00;BC_20year;3
24-10-2011 00:00;Over_10_Years;2,92
24-10-2011 00:00;Real_Rate;0,78
25-10-2011 00:00;BC_20year;2,86
25-10-2011 00:00;Over_10_Years;2,79
25-10-2011 00:00;Real_Rate;0,66
26-10-2011 00:00;BC_20year;2,95
26-10-2011 00:00;Over_10_Years;2,88
26-10-2011 00:00;Real_Rate;0,68
27-10-2011 00:00;BC_20year;3,18
27-10-2011 00:00;Over_10_Years;3,1
27-10-2011 00:00;Real_Rate;0,81
28-10-2011 00:00;BC_20year;3,09
28-10-2011 00:00;Over_10_Years;3,02
28-10-2011 00:00;Real_Rate;0,75
31-10-2011 00:00;BC_20year;2,89
31-10-2011 00:00;Over_10_Years;2,82
31-10-2011 00:00;Real_Rate;0,6
1-11-2011 00:00;BC_20year;2,73
1-11-2011 00:00;Over_10_Years;2,66
1-11-2011 00:00;Real_Rate;0,47
2-11-2011 00:00;BC_20year;2,75
2-11-2011 00:00;Over_10_Years;2,68
2-11-2011 00:00;Real_Rate;0,47
3-11-2011 00:00;BC_20year;2,83
3-11-2011 00:00;Over_10_Years;2,75
3-11-2011 00:00;Real_Rate;0,53
4-11-2011 00:00;BC_20year;2,81
4-11-2011 00:00;Over_10_Years;2,73
4-11-2011 00:00;Real_Rate;0,47
7-11-2011 00:00;BC_20year;2,77
7-11-2011 00:00;Over_10_Years;2,7
7-11-2011 00:00;Real_Rate;0,42
8-11-2011 00:00;BC_20year;2,84
8-11-2011 00:00;Over_10_Years;2,77
8-11-2011 00:00;Real_Rate;0,5
9-11-2011 00:00;BC_20year;2,73
9-11-2011 00:00;Over_10_Years;2,66
9-11-2011 00:00;Real_Rate;0,48
10-11-2011 00:00;BC_20year;2,8
10-11-2011 00:00;Over_10_Years;2,73
10-11-2011 00:00;Real_Rate;0,51
14-11-2011 00:00;BC_20year;2,77
14-11-2011 00:00;Over_10_Years;2,71
14-11-2011 00:00;Real_Rate;0,51
15-11-2011 00:00;BC_20year;2,79
15-11-2011 00:00;Over_10_Years;2,73
15-11-2011 00:00;Real_Rate;0,56
16-11-2011 00:00;BC_20year;2,73
16-11-2011 00:00;Over_10_Years;2,7
16-11-2011 00:00;Real_Rate;0,56
17-11-2011 00:00;BC_20year;2,66
17-11-2011 00:00;Over_10_Years;2,63
17-11-2011 00:00;Real_Rate;0,56
18-11-2011 00:00;BC_20year;2,69
18-11-2011 00:00;Over_10_Years;2,66
18-11-2011 00:00;Real_Rate;0,56
21-11-2011 00:00;BC_20year;2,65
21-11-2011 00:00;Over_10_Years;2,62
21-11-2011 00:00;Real_Rate;0,58
22-11-2011 00:00;BC_20year;2,6
22-11-2011 00:00;Over_10_Years;2,58
22-11-2011 00:00;Real_Rate;0,56
23-11-2011 00:00;BC_20year;2,53
23-11-2011 00:00;Over_10_Years;2,5
23-11-2011 00:00;Real_Rate;0,48
25-11-2011 00:00;BC_20year;2,62
25-11-2011 00:00;Over_10_Years;2,6
25-11-2011 00:00;Real_Rate;0,54
28-11-2011 00:00;BC_20year;2,63
28-11-2011 00:00;Over_10_Years;2,6
28-11-2011 00:00;Real_Rate;0,5
29-11-2011 00:00;BC_20year;2,66
29-11-2011 00:00;Over_10_Years;2,63
29-11-2011 00:00;Real_Rate;0,5
30-11-2011 00:00;BC_20year;2,77
30-11-2011 00:00;Over_10_Years;2,74
30-11-2011 00:00;Real_Rate;0,56
1-12-2011 00:00;BC_20year;2,82
1-12-2011 00:00;Over_10_Years;2,78
1-12-2011 00:00;Real_Rate;0,59
2-12-2011 00:00;BC_20year;2,74
2-12-2011 00:00;Over_10_Years;2,7
2-12-2011 00:00;Real_Rate;0,52
5-12-2011 00:00;BC_20year;2,73
5-12-2011 00:00;Over_10_Years;2,69
5-12-2011 00:00;Real_Rate;0,51
6-12-2011 00:00;BC_20year;2,74
6-12-2011 00:00;Over_10_Years;2,75
6-12-2011 00:00;Real_Rate;0,55
7-12-2011 00:00;BC_20year;2,74
7-12-2011 00:00;Over_10_Years;2,71
7-12-2011 00:00;Real_Rate;0,55
8-12-2011 00:00;BC_20year;2,7
8-12-2011 00:00;Over_10_Years;2,66
8-12-2011 00:00;Real_Rate;0,58
9-12-2011 00:00;BC_20year;2,79
9-12-2011 00:00;Over_10_Years;2,76
9-12-2011 00:00;Real_Rate;0,64
12-12-2011 00:00;BC_20year;2,75
12-12-2011 00:00;Over_10_Years;2,71
12-12-2011 00:00;Real_Rate;0,56
13-12-2011 00:00;BC_20year;2,66
13-12-2011 00:00;Over_10_Years;2,63
13-12-2011 00:00;Real_Rate;0,48
14-12-2011 00:00;BC_20year;2,59
14-12-2011 00:00;Over_10_Years;2,56
14-12-2011 00:00;Real_Rate;0,47
15-12-2011 00:00;BC_20year;2,6
15-12-2011 00:00;Over_10_Years;2,57
15-12-2011 00:00;Real_Rate;0,51
16-12-2011 00:00;BC_20year;2,54
16-12-2011 00:00;Over_10_Years;2,51
16-12-2011 00:00;Real_Rate;0,47
19-12-2011 00:00;BC_20year;2,48
19-12-2011 00:00;Over_10_Years;2,45
19-12-2011 00:00;Real_Rate;0,41
20-12-2011 00:00;BC_20year;2,61
20-12-2011 00:00;Over_10_Years;2,58
20-12-2011 00:00;Real_Rate;0,43
21-12-2011 00:00;BC_20year;2,67
21-12-2011 00:00;Over_10_Years;2,64
21-12-2011 00:00;Real_Rate;0,45
22-12-2011 00:00;BC_20year;2,67
22-12-2011 00:00;Over_10_Years;2,64
22-12-2011 00:00;Real_Rate;0,48
23-12-2011 00:00;BC_20year;2,73
23-12-2011 00:00;Over_10_Years;2,7
23-12-2011 00:00;Real_Rate;0,52
27-12-2011 00:00;BC_20year;2,72
27-12-2011 00:00;Over_10_Years;2,69
27-12-2011 00:00;Real_Rate;0,53
28-12-2011 00:00;BC_20year;2,59
28-12-2011 00:00;Over_10_Years;2,57
28-12-2011 00:00;Real_Rate;0,47
29-12-2011 00:00;BC_20year;2,58
29-12-2011 00:00;Over_10_Years;2,56
29-12-2011 00:00;Real_Rate;0,5
30-12-2011 00:00;BC_20year;2,57
30-12-2011 00:00;Over_10_Years;2,55
30-12-2011 00:00;Real_Rate;0,5
3-1-2012 00:00;BC_20year;2,67
3-1-2012 00:00;Over_10_Years;2,64
3-1-2012 00:00;Real_Rate;0,53
4-1-2012 00:00;BC_20year;2,71
4-1-2012 00:00;Over_10_Years;2,68
4-1-2012 00:00;Real_Rate;0,51
5-1-2012 00:00;BC_20year;2,74
5-1-2012 00:00;Over_10_Years;2,7
5-1-2012 00:00;Real_Rate;0,49
6-1-2012 00:00;BC_20year;2,7
6-1-2012 00:00;Over_10_Years;2,67
6-1-2012 00:00;Real_Rate;0,46
9-1-2012 00:00;BC_20year;2,7
9-1-2012 00:00;Over_10_Years;2,66
9-1-2012 00:00;Real_Rate;0,44
10-1-2012 00:00;BC_20year;2,71
10-1-2012 00:00;Over_10_Years;2,68
10-1-2012 00:00;Real_Rate;0,48
11-1-2012 00:00;BC_20year;2,63
11-1-2012 00:00;Over_10_Years;2,6
11-1-2012 00:00;Real_Rate;0,44
12-1-2012 00:00;BC_20year;2,65
12-1-2012 00:00;Over_10_Years;2,61
12-1-2012 00:00;Real_Rate;0,46
13-1-2012 00:00;BC_20year;2,59
13-1-2012 00:00;Over_10_Years;2,55
13-1-2012 00:00;Real_Rate;0,43
17-1-2012 00:00;BC_20year;2,57
17-1-2012 00:00;Over_10_Years;2,53
17-1-2012 00:00;Real_Rate;0,39
18-1-2012 00:00;BC_20year;2,63
18-1-2012 00:00;Over_10_Years;2,59
18-1-2012 00:00;Real_Rate;0,43
19-1-2012 00:00;BC_20year;2,72
19-1-2012 00:00;Over_10_Years;2,68
19-1-2012 00:00;Real_Rate;0,48
20-1-2012 00:00;BC_20year;2,78
20-1-2012 00:00;Over_10_Years;2,74
20-1-2012 00:00;Real_Rate;0,51
23-1-2012 00:00;BC_20year;2,82
23-1-2012 00:00;Over_10_Years;2,78
23-1-2012 00:00;Real_Rate;0,54
24-1-2012 00:00;BC_20year;2,82
24-1-2012 00:00;Over_10_Years;2,78
24-1-2012 00:00;Real_Rate;0,53
25-1-2012 00:00;BC_20year;2,78
25-1-2012 00:00;Over_10_Years;2,74
25-1-2012 00:00;Real_Rate;0,45
26-1-2012 00:00;BC_20year;2,74
26-1-2012 00:00;Over_10_Years;2,7
26-1-2012 00:00;Real_Rate;0,42
27-1-2012 00:00;BC_20year;2,71
27-1-2012 00:00;Over_10_Years;2,67
27-1-2012 00:00;Real_Rate;0,41
30-1-2012 00:00;BC_20year;2,64
30-1-2012 00:00;Over_10_Years;2,59
30-1-2012 00:00;Real_Rate;0,36
31-1-2012 00:00;BC_20year;2,59
31-1-2012 00:00;Over_10_Years;2,54
31-1-2012 00:00;Real_Rate;0,29
1-2-2012 00:00;BC_20year;2,65
1-2-2012 00:00;Over_10_Years;2,6
1-2-2012 00:00;Real_Rate;0,31
2-2-2012 00:00;BC_20year;2,64
2-2-2012 00:00;Over_10_Years;2,59
2-2-2012 00:00;Real_Rate;0,29
3-2-2012 00:00;BC_20year;2,76
3-2-2012 00:00;Over_10_Years;2,72
3-2-2012 00:00;Real_Rate;0,4
6-2-2012 00:00;BC_20year;2,71
6-2-2012 00:00;Over_10_Years;2,67
6-2-2012 00:00;Real_Rate;0,34
7-2-2012 00:00;BC_20year;2,78
7-2-2012 00:00;Over_10_Years;2,73
7-2-2012 00:00;Real_Rate;0,39
8-2-2012 00:00;BC_20year;2,78
8-2-2012 00:00;Over_10_Years;2,73
8-2-2012 00:00;Real_Rate;0,37
9-2-2012 00:00;BC_20year;2,83
9-2-2012 00:00;Over_10_Years;2,77
9-2-2012 00:00;Real_Rate;0,43
10-2-2012 00:00;BC_20year;2,75
10-2-2012 00:00;Over_10_Years;2,7
10-2-2012 00:00;Real_Rate;0,36
13-2-2012 00:00;BC_20year;2,78
13-2-2012 00:00;Over_10_Years;2,73
13-2-2012 00:00;Real_Rate;0,37
14-2-2012 00:00;BC_20year;2,7
14-2-2012 00:00;Over_10_Years;2,65
14-2-2012 00:00;Real_Rate;0,31
15-2-2012 00:00;BC_20year;2,72
15-2-2012 00:00;Over_10_Years;2,69
15-2-2012 00:00;Real_Rate;0,33
16-2-2012 00:00;BC_20year;2,78
16-2-2012 00:00;Over_10_Years;2,74
16-2-2012 00:00;Real_Rate;0,37
17-2-2012 00:00;BC_20year;2,8
17-2-2012 00:00;Over_10_Years;2,76
17-2-2012 00:00;Real_Rate;0,4
21-2-2012 00:00;BC_20year;2,84
21-2-2012 00:00;Over_10_Years;2,8
21-2-2012 00:00;Real_Rate;0,41
22-2-2012 00:00;BC_20year;2,79
22-2-2012 00:00;Over_10_Years;2,75
22-2-2012 00:00;Real_Rate;0,37
23-2-2012 00:00;BC_20year;2,77
23-2-2012 00:00;Over_10_Years;2,73
23-2-2012 00:00;Real_Rate;0,35
24-2-2012 00:00;BC_20year;2,75
24-2-2012 00:00;Over_10_Years;2,71
24-2-2012 00:00;Real_Rate;0,35
27-2-2012 00:00;BC_20year;2,69
27-2-2012 00:00;Over_10_Years;2,65
27-2-2012 00:00;Real_Rate;0,31
28-2-2012 00:00;BC_20year;2,71
28-2-2012 00:00;Over_10_Years;2,67
28-2-2012 00:00;Real_Rate;0,32
29-2-2012 00:00;BC_20year;2,73
29-2-2012 00:00;Over_10_Years;2,69
29-2-2012 00:00;Real_Rate;0,38
1-3-2012 00:00;BC_20year;2,8
1-3-2012 00:00;Over_10_Years;2,76
1-3-2012 00:00;Real_Rate;0,44
2-3-2012 00:00;BC_20year;2,77
2-3-2012 00:00;Over_10_Years;2,72
2-3-2012 00:00;Real_Rate;0,44
5-3-2012 00:00;BC_20year;2,78
5-3-2012 00:00;Over_10_Years;2,74
5-3-2012 00:00;Real_Rate;0,5
6-3-2012 00:00;BC_20year;2,73
6-3-2012 00:00;Over_10_Years;2,69
6-3-2012 00:00;Real_Rate;0,46
7-3-2012 00:00;BC_20year;2,76
7-3-2012 00:00;Over_10_Years;2,72
7-3-2012 00:00;Real_Rate;0,46
8-3-2012 00:00;BC_20year;2,82
8-3-2012 00:00;Over_10_Years;2,78
8-3-2012 00:00;Real_Rate;0,48
9-3-2012 00:00;BC_20year;2,83
9-3-2012 00:00;Over_10_Years;2,79
9-3-2012 00:00;Real_Rate;0,45
12-3-2012 00:00;BC_20year;2,82
12-3-2012 00:00;Over_10_Years;2,77
12-3-2012 00:00;Real_Rate;0,44
13-3-2012 00:00;BC_20year;2,92
13-3-2012 00:00;Over_10_Years;2,87
13-3-2012 00:00;Real_Rate;0,48
14-3-2012 00:00;BC_20year;3,08
14-3-2012 00:00;Over_10_Years;3,03
14-3-2012 00:00;Real_Rate;0,59
15-3-2012 00:00;BC_20year;3,08
15-3-2012 00:00;Over_10_Years;3,03
15-3-2012 00:00;Real_Rate;0,55
16-3-2012 00:00;BC_20year;3,08
16-3-2012 00:00;Over_10_Years;3,03
16-3-2012 00:00;Real_Rate;0,53
19-3-2012 00:00;BC_20year;3,14
19-3-2012 00:00;Over_10_Years;3,1
19-3-2012 00:00;Real_Rate;0,59
20-3-2012 00:00;BC_20year;3,13
20-3-2012 00:00;Over_10_Years;3,08
20-3-2012 00:00;Real_Rate;0,58
21-3-2012 00:00;BC_20year;3,06
21-3-2012 00:00;Over_10_Years;3,01
21-3-2012 00:00;Real_Rate;0,55
22-3-2012 00:00;BC_20year;3,04
22-3-2012 00:00;Over_10_Years;3
22-3-2012 00:00;Real_Rate;0,56
23-3-2012 00:00;BC_20year;2,99
23-3-2012 00:00;Over_10_Years;2,95
23-3-2012 00:00;Real_Rate;0,51
26-3-2012 00:00;BC_20year;3
26-3-2012 00:00;Over_10_Years;2,96
26-3-2012 00:00;Real_Rate;0,57
27-3-2012 00:00;BC_20year;2,96
27-3-2012 00:00;Over_10_Years;2,91
27-3-2012 00:00;Real_Rate;0,53
28-3-2012 00:00;BC_20year;2,97
28-3-2012 00:00;Over_10_Years;2,93
28-3-2012 00:00;Real_Rate;0,53
29-3-2012 00:00;BC_20year;2,93
29-3-2012 00:00;Over_10_Years;2,89
29-3-2012 00:00;Real_Rate;0,51
30-3-2012 00:00;BC_20year;3
30-3-2012 00:00;Over_10_Years;2,96
30-3-2012 00:00;Real_Rate;0,57
2-4-2012 00:00;BC_20year;3
2-4-2012 00:00;Over_10_Years;2,96
2-4-2012 00:00;Real_Rate;0,53
3-4-2012 00:00;BC_20year;3,07
3-4-2012 00:00;Over_10_Years;3,02
3-4-2012 00:00;Real_Rate;0,58
4-4-2012 00:00;BC_20year;3,02
4-4-2012 00:00;Over_10_Years;2,98
4-4-2012 00:00;Real_Rate;0,57
5-4-2012 00:00;BC_20year;2,97
5-4-2012 00:00;Over_10_Years;2,93
5-4-2012 00:00;Real_Rate;0,56
6-4-2012 00:00;BC_20year;2,85
6-4-2012 00:00;Over_10_Years;2,81
6-4-2012 00:00;Real_Rate;0,48
9-4-2012 00:00;BC_20year;2,82
9-4-2012 00:00;Over_10_Years;2,78
9-4-2012 00:00;Real_Rate;0,46
10-4-2012 00:00;BC_20year;2,77
10-4-2012 00:00;Over_10_Years;2,73
10-4-2012 00:00;Real_Rate;0,4
11-4-2012 00:00;BC_20year;2,82
11-4-2012 00:00;Over_10_Years;2,78
11-4-2012 00:00;Real_Rate;0,41
12-4-2012 00:00;BC_20year;2,85
12-4-2012 00:00;Over_10_Years;2,81
12-4-2012 00:00;Real_Rate;0,44
13-4-2012 00:00;BC_20year;2,77
13-4-2012 00:00;Over_10_Years;2,74
13-4-2012 00:00;Real_Rate;0,39
16-4-2012 00:00;BC_20year;2,75
16-4-2012 00:00;Over_10_Years;2,71
16-4-2012 00:00;Real_Rate;0,38
17-4-2012 00:00;BC_20year;2,79
17-4-2012 00:00;Over_10_Years;2,75
17-4-2012 00:00;Real_Rate;0,36
18-4-2012 00:00;BC_20year;2,76
18-4-2012 00:00;Over_10_Years;2,72
18-4-2012 00:00;Real_Rate;0,37
19-4-2012 00:00;BC_20year;2,74
19-4-2012 00:00;Over_10_Years;2,71
19-4-2012 00:00;Real_Rate;0,39
20-4-2012 00:00;BC_20year;2,75
20-4-2012 00:00;Over_10_Years;2,71
20-4-2012 00:00;Real_Rate;0,37
23-4-2012 00:00;BC_20year;2,71
23-4-2012 00:00;Over_10_Years;2,67
23-4-2012 00:00;Real_Rate;0,34
24-4-2012 00:00;BC_20year;2,75
24-4-2012 00:00;Over_10_Years;2,71
24-4-2012 00:00;Real_Rate;0,36
25-4-2012 00:00;BC_20year;2,76
25-4-2012 00:00;Over_10_Years;2,73
25-4-2012 00:00;Real_Rate;0,37
26-4-2012 00:00;BC_20year;2,74
26-4-2012 00:00;Over_10_Years;2,71
26-4-2012 00:00;Real_Rate;0,32
27-4-2012 00:00;BC_20year;2,73
27-4-2012 00:00;Over_10_Years;2,69
27-4-2012 00:00;Real_Rate;0,34
30-4-2012 00:00;BC_20year;2,73
30-4-2012 00:00;Over_10_Years;2,69
30-4-2012 00:00;Real_Rate;0,36
1-5-2012 00:00;BC_20year;2,76
1-5-2012 00:00;Over_10_Years;2,72
1-5-2012 00:00;Real_Rate;0,38
2-5-2012 00:00;BC_20year;2,72
2-5-2012 00:00;Over_10_Years;2,68
2-5-2012 00:00;Real_Rate;0,35
3-5-2012 00:00;BC_20year;2,72
3-5-2012 00:00;Over_10_Years;2,69
3-5-2012 00:00;Real_Rate;0,36
4-5-2012 00:00;BC_20year;2,67
4-5-2012 00:00;Over_10_Years;2,64
4-5-2012 00:00;Real_Rate;0,34
7-5-2012 00:00;BC_20year;2,67
7-5-2012 00:00;Over_10_Years;2,64
7-5-2012 00:00;Real_Rate;0,34
8-5-2012 00:00;BC_20year;2,63
8-5-2012 00:00;Over_10_Years;2,6
8-5-2012 00:00;Real_Rate;0,31
9-5-2012 00:00;BC_20year;2,63
9-5-2012 00:00;Over_10_Years;2,59
9-5-2012 00:00;Real_Rate;0,33
10-5-2012 00:00;BC_20year;2,64
10-5-2012 00:00;Over_10_Years;2,61
10-5-2012 00:00;Real_Rate;0,34
11-5-2012 00:00;BC_20year;2,59
11-5-2012 00:00;Over_10_Years;2,57
11-5-2012 00:00;Real_Rate;0,33
14-5-2012 00:00;BC_20year;2,53
14-5-2012 00:00;Over_10_Years;2,5
14-5-2012 00:00;Real_Rate;0,27
15-5-2012 00:00;BC_20year;2,5
15-5-2012 00:00;Over_10_Years;2,48
15-5-2012 00:00;Real_Rate;0,24
16-5-2012 00:00;BC_20year;2,48
16-5-2012 00:00;Over_10_Years;2,47
16-5-2012 00:00;Real_Rate;0,27
17-5-2012 00:00;BC_20year;2,39
17-5-2012 00:00;Over_10_Years;2,38
17-5-2012 00:00;Real_Rate;0,2
18-5-2012 00:00;BC_20year;2,4
18-5-2012 00:00;Over_10_Years;2,39
18-5-2012 00:00;Real_Rate;0,18
21-5-2012 00:00;BC_20year;2,42
21-5-2012 00:00;Over_10_Years;2,4
21-5-2012 00:00;Real_Rate;0,16
22-5-2012 00:00;BC_20year;2,48
22-5-2012 00:00;Over_10_Years;2,46
22-5-2012 00:00;Real_Rate;0,2
23-5-2012 00:00;BC_20year;2,41
23-5-2012 00:00;Over_10_Years;2,39
23-5-2012 00:00;Real_Rate;0,17
24-5-2012 00:00;BC_20year;2,46
24-5-2012 00:00;Over_10_Years;2,44
24-5-2012 00:00;Real_Rate;0,21
25-5-2012 00:00;BC_20year;2,44
